"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 16 21:37:47 GMT 2024","Wed Oct 16 21:38:00 GMT 2024","12687","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-593 Verify image uploading",""
"passed","Wed Oct 16 21:37:50 GMT 2024","Wed Oct 16 21:38:03 GMT 2024","13047","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-594 Verify image moving",""
"passed","Wed Oct 16 21:34:29 GMT 2024","Wed Oct 16 21:35:12 GMT 2024","43022","chromium","createUnit.spec.ts","Create unit functionality","","","TC-296 Verify category (Категорія) section",""
"passed","Wed Oct 16 21:37:42 GMT 2024","Wed Oct 16 21:37:50 GMT 2024","7719","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-393 Verify 'Далі' button",""
"passed","Wed Oct 16 21:34:24 GMT 2024","Wed Oct 16 21:34:33 GMT 2024","8572","chromium","consultationForm.spec.ts","Consulting form functionality","","","TC-226: Verify 'У Вас залишилися питання?' form",""
"passed","Wed Oct 16 21:39:28 GMT 2024","Wed Oct 16 21:39:32 GMT 2024","3867","chromium","signIn.spec.ts","Auth page testing","","","TC-201 Authorization with valid email and password",""
"passed","Wed Oct 16 21:38:06 GMT 2024","Wed Oct 16 21:38:12 GMT 2024","5616","chromium","footer.spec.ts","Footer functionality","","","TC-214: Verify that all elements on the footer are displayed and all links are clickable",""
"passed","Wed Oct 16 21:38:02 GMT 2024","Wed Oct 16 21:38:17 GMT 2024","14922","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-595 Verify image deleting",""
"passed","Wed Oct 16 21:37:40 GMT 2024","Wed Oct 16 21:37:47 GMT 2024","7559","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-390 Verify 'Назад' button",""
"passed","Wed Oct 16 21:39:12 GMT 2024","Wed Oct 16 21:39:16 GMT 2024","4082","chromium","signIn.spec.ts","Auth page testing","","","TC-207 Authorization with invalid phone",""
"passed","Wed Oct 16 21:39:32 GMT 2024","Wed Oct 16 21:39:41 GMT 2024","8628","chromium","signIn.spec.ts","Auth page testing","","","TC-202 Authorization with valid phone and password",""
"passed","Wed Oct 16 21:39:17 GMT 2024","Wed Oct 16 21:39:21 GMT 2024","4400","chromium","signIn.spec.ts","Auth page testing","","","TC-576 Authorization with invalid email",""
"passed","Wed Oct 16 21:34:24 GMT 2024","Wed Oct 16 21:34:29 GMT 2024","4463","chromium","createUnit.spec.ts","Create unit functionality","","","TC-294 Verify body title and tab titles",""
"passed","Wed Oct 16 21:34:33 GMT 2024","Wed Oct 16 21:34:39 GMT 2024","5936","chromium","createUnit.spec.ts","Create unit functionality","","","TC-297 Verify unit name section",""
"failed","Wed Oct 16 21:37:07 GMT 2024","Wed Oct 16 21:37:22 GMT 2024","14170","chromium","createUnit.spec.ts","Create unit functionality","","","TC-319 Verify vehicle location division",""
"broken","Wed Oct 16 21:39:31 GMT 2024","Wed Oct 16 21:40:04 GMT 2024","32437","chromium","main.spec.ts","Main page testing","","","TC-213: Checking 'Спецтехніка' section on the main page",""
"passed","Wed Oct 16 21:39:08 GMT 2024","Wed Oct 16 21:39:12 GMT 2024","3658","chromium","signIn.spec.ts","Auth page testing","","","TC-200 Authorization with empty fields",""
"passed","Wed Oct 16 21:34:52 GMT 2024","Wed Oct 16 21:36:34 GMT 2024","102562","chromium","createUnit.spec.ts","Create unit functionality","","","TC-317 Verify technical characteristics section",""
"passed","Wed Oct 16 21:39:22 GMT 2024","Wed Oct 16 21:39:27 GMT 2024","5282","chromium","signIn.spec.ts","Auth page testing","","","TC-577 Authorization with invalid password",""
"passed","Wed Oct 16 21:37:23 GMT 2024","Wed Oct 16 21:37:31 GMT 2024","8278","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-384 Verify same images uploading",""
"passed","Wed Oct 16 21:35:13 GMT 2024","Wed Oct 16 21:36:50 GMT 2024","96738","chromium","createUnit.spec.ts","Create unit functionality","","","TC-318 Verify description section",""
"passed","Wed Oct 16 21:36:51 GMT 2024","Wed Oct 16 21:36:55 GMT 2024","3624","chromium","createUnit.spec.ts","Create unit functionality","","","TC-326 Verify 'Скасувати'  button",""
"passed","Wed Oct 16 21:38:12 GMT 2024","Wed Oct 16 21:39:06 GMT 2024","54128","chromium","main.spec.ts","Main page testing","","","TC-212: Checking 'Послуги' section on the main page",""
"passed","Wed Oct 16 21:34:47 GMT 2024","Wed Oct 16 21:34:51 GMT 2024","4739","chromium","createUnit.spec.ts","Create unit functionality","","","TC-299 Verify model name input field",""
"passed","Wed Oct 16 21:34:40 GMT 2024","Wed Oct 16 21:34:46 GMT 2024","6623","chromium","createUnit.spec.ts","Create unit functionality","","","TC-298 Verify vehicle manufacturer section",""
"passed","Wed Oct 16 21:37:34 GMT 2024","Wed Oct 16 21:37:42 GMT 2024","8119","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-405 Verify uploading of invalid size file",""
"passed","Wed Oct 16 21:37:32 GMT 2024","Wed Oct 16 21:37:39 GMT 2024","7654","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-401 Verify uploading of invalid file type",""
"failed","Wed Oct 16 21:37:21 GMT 2024","Wed Oct 16 21:37:32 GMT 2024","11516","chromium","createUnit.spec.ts","Create unit functionality","","","TC-329 Verify 'Далі' button",""
