"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 17 00:00:43 GMT 2024","Thu Oct 17 00:00:48 GMT 2024","5479","chromium","signIn.spec.ts","Auth page testing","","","TC-577 Authorization with invalid password",""
"passed","Thu Oct 17 00:00:36 GMT 2024","Thu Oct 17 00:00:42 GMT 2024","6039","chromium","signIn.spec.ts","Auth page testing","","","TC-576 Authorization with invalid email",""
"passed","Wed Oct 16 23:55:12 GMT 2024","Wed Oct 16 23:56:54 GMT 2024","101703","chromium","createUnit.spec.ts","Create unit functionality","","","TC-317 Verify technical characteristics section",""
"passed","Thu Oct 17 00:00:29 GMT 2024","Thu Oct 17 00:00:35 GMT 2024","6094","chromium","signIn.spec.ts","Auth page testing","","","TC-207 Authorization with invalid phone",""
"passed","Wed Oct 16 23:54:55 GMT 2024","Wed Oct 16 23:55:00 GMT 2024","5401","chromium","createUnit.spec.ts","Create unit functionality","","","TC-297 Verify unit name section",""
"passed","Thu Oct 17 00:00:49 GMT 2024","Thu Oct 17 00:00:54 GMT 2024","5346","chromium","signIn.spec.ts","Auth page testing","","","TC-201 Authorization with valid email and password",""
"passed","Wed Oct 16 23:57:16 GMT 2024","Wed Oct 16 23:57:19 GMT 2024","3193","chromium","createUnit.spec.ts","Create unit functionality","","","TC-326 Verify 'Скасувати'  button",""
"passed","Wed Oct 16 23:54:47 GMT 2024","Wed Oct 16 23:54:51 GMT 2024","4443","chromium","createUnit.spec.ts","Create unit functionality","","","TC-294 Verify body title and tab titles",""
"passed","Wed Oct 16 23:55:07 GMT 2024","Wed Oct 16 23:55:11 GMT 2024","4704","chromium","createUnit.spec.ts","Create unit functionality","","","TC-299 Verify model name input field",""
"passed","Wed Oct 16 23:55:38 GMT 2024","Wed Oct 16 23:57:15 GMT 2024","96634","chromium","createUnit.spec.ts","Create unit functionality","","","TC-318 Verify description section",""
"passed","Wed Oct 16 23:58:21 GMT 2024","Wed Oct 16 23:58:29 GMT 2024","8138","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-390 Verify 'Назад' button",""
"passed","Wed Oct 16 23:54:51 GMT 2024","Wed Oct 16 23:55:36 GMT 2024","45054","chromium","createUnit.spec.ts","Create unit functionality","","","TC-296 Verify category (Категорія) section",""
"passed","Wed Oct 16 23:59:20 GMT 2024","Wed Oct 16 23:59:27 GMT 2024","7316","chromium","footer.spec.ts","Footer functionality","","","TC-214: Verify that all elements on the footer are displayed and all links are clickable",""
"passed","Wed Oct 16 23:58:29 GMT 2024","Wed Oct 16 23:58:36 GMT 2024","6988","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-393 Verify 'Далі' button",""
"passed","Wed Oct 16 23:56:55 GMT 2024","Wed Oct 16 23:57:26 GMT 2024","30238","chromium","createUnit.spec.ts","Create unit functionality","","","TC-319 Verify vehicle location division",""
"broken","Thu Oct 17 00:01:39 GMT 2024","Thu Oct 17 00:02:12 GMT 2024","33485","chromium","main.spec.ts","Main page testing","","","TC-213: Checking 'Спецтехніка' section on the main page",""
"broken","Wed Oct 16 23:59:23 GMT 2024","Thu Oct 17 00:00:23 GMT 2024","60363","chromium","createUnit.spec.ts","Create unit functionality","","","TC-329 Verify 'Далі' button",""
"passed","Wed Oct 16 23:54:47 GMT 2024","Wed Oct 16 23:54:54 GMT 2024","7728","chromium","consultationForm.spec.ts","Consulting form functionality","","","TC-226: Verify 'У Вас залишилися питання?' form",""
"passed","Wed Oct 16 23:57:26 GMT 2024","Wed Oct 16 23:57:34 GMT 2024","7802","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-384 Verify same images uploading",""
"passed","Wed Oct 16 23:55:01 GMT 2024","Wed Oct 16 23:55:06 GMT 2024","5748","chromium","createUnit.spec.ts","Create unit functionality","","","TC-298 Verify vehicle manufacturer section",""
"passed","Wed Oct 16 23:59:04 GMT 2024","Wed Oct 16 23:59:18 GMT 2024","13596","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-595 Verify image deleting",""
"passed","Thu Oct 17 00:00:25 GMT 2024","Thu Oct 17 00:00:28 GMT 2024","3766","chromium","signIn.spec.ts","Auth page testing","","","TC-200 Authorization with empty fields",""
"passed","Wed Oct 16 23:57:42 GMT 2024","Wed Oct 16 23:57:49 GMT 2024","7174","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-405 Verify uploading of invalid size file",""
"passed","Wed Oct 16 23:58:49 GMT 2024","Wed Oct 16 23:59:02 GMT 2024","12384","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-594 Verify image moving",""
"passed","Wed Oct 16 23:59:28 GMT 2024","Thu Oct 17 00:00:19 GMT 2024","51174","chromium","main.spec.ts","Main page testing","","","TC-212: Checking 'Послуги' section on the main page",""
"passed","Thu Oct 17 00:00:55 GMT 2024","Thu Oct 17 00:01:05 GMT 2024","10142","chromium","signIn.spec.ts","Auth page testing","","","TC-202 Authorization with valid phone and password",""
"passed","Wed Oct 16 23:58:36 GMT 2024","Wed Oct 16 23:58:48 GMT 2024","11411","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-593 Verify image uploading",""
"passed","Wed Oct 16 23:57:34 GMT 2024","Wed Oct 16 23:57:41 GMT 2024","7191","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-401 Verify uploading of invalid file type",""
