"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Oct 16 22:07:39 GMT 2024","Wed Oct 16 22:07:39 GMT 2024","7","chromium","createUnit.spec.ts","Create unit functionality","","","TC-329 Verify 'Далі' button",""
"failed","Wed Oct 16 22:07:56 GMT 2024","Wed Oct 16 22:07:56 GMT 2024","8","chromium","signIn.spec.ts","Auth page testing","","","TC-201 Authorization with valid email and password",""
"failed","Wed Oct 16 22:07:44 GMT 2024","Wed Oct 16 22:07:44 GMT 2024","9","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-390 Verify 'Назад' button",""
"failed","Wed Oct 16 22:07:52 GMT 2024","Wed Oct 16 22:07:52 GMT 2024","7","chromium","signIn.spec.ts","Auth page testing","","","TC-207 Authorization with invalid phone",""
"failed","Wed Oct 16 22:07:37 GMT 2024","Wed Oct 16 22:07:38 GMT 2024","7","chromium","createUnit.spec.ts","Create unit functionality","","","TC-326 Verify 'Скасувати'  button",""
"failed","Wed Oct 16 22:07:35 GMT 2024","Wed Oct 16 22:07:35 GMT 2024","10","chromium","createUnit.spec.ts","Create unit functionality","","","TC-318 Verify description section",""
"failed","Wed Oct 16 22:07:42 GMT 2024","Wed Oct 16 22:07:42 GMT 2024","6","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-405 Verify uploading of invalid size file",""
"failed","Wed Oct 16 22:07:40 GMT 2024","Wed Oct 16 22:07:40 GMT 2024","6","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-384 Verify same images uploading",""
"failed","Wed Oct 16 22:07:33 GMT 2024","Wed Oct 16 22:07:33 GMT 2024","7","chromium","createUnit.spec.ts","Create unit functionality","","","TC-299 Verify model name input field",""
"failed","Wed Oct 16 22:07:46 GMT 2024","Wed Oct 16 22:07:46 GMT 2024","8","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-593 Verify image uploading",""
"failed","Wed Oct 16 22:07:37 GMT 2024","Wed Oct 16 22:07:37 GMT 2024","7","chromium","createUnit.spec.ts","Create unit functionality","","","TC-319 Verify vehicle location division",""
"failed","Wed Oct 16 22:07:31 GMT 2024","Wed Oct 16 22:07:31 GMT 2024","7","chromium","createUnit.spec.ts","Create unit functionality","","","TC-297 Verify unit name section",""
"failed","Wed Oct 16 22:07:31 GMT 2024","Wed Oct 16 22:07:31 GMT 2024","9","chromium","createUnit.spec.ts","Create unit functionality","","","TC-296 Verify category (Категорія) section",""
"failed","Wed Oct 16 22:07:46 GMT 2024","Wed Oct 16 22:07:46 GMT 2024","9","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-594 Verify image moving",""
"failed","Wed Oct 16 22:07:56 GMT 2024","Wed Oct 16 22:07:56 GMT 2024","8","chromium","signIn.spec.ts","Auth page testing","","","TC-202 Authorization with valid phone and password",""
"failed","Wed Oct 16 22:07:29 GMT 2024","Wed Oct 16 22:07:29 GMT 2024","9","chromium","consultationForm.spec.ts","Consulting form functionality","","","TC-226: Verify 'У Вас залишилися питання?' form",""
"failed","Wed Oct 16 22:07:54 GMT 2024","Wed Oct 16 22:07:54 GMT 2024","7","chromium","signIn.spec.ts","Auth page testing","","","TC-577 Authorization with invalid password",""
"failed","Wed Oct 16 22:07:52 GMT 2024","Wed Oct 16 22:07:52 GMT 2024","8","chromium","signIn.spec.ts","Auth page testing","","","TC-200 Authorization with empty fields",""
"failed","Wed Oct 16 22:07:50 GMT 2024","Wed Oct 16 22:07:50 GMT 2024","7","chromium","main.spec.ts","Main page testing","","","TC-212: Checking 'Послуги' section on the main page",""
"failed","Wed Oct 16 22:07:44 GMT 2024","Wed Oct 16 22:07:44 GMT 2024","9","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-393 Verify 'Далі' button",""
"failed","Wed Oct 16 22:07:54 GMT 2024","Wed Oct 16 22:07:54 GMT 2024","7","chromium","signIn.spec.ts","Auth page testing","","","TC-576 Authorization with invalid email",""
"failed","Wed Oct 16 22:07:29 GMT 2024","Wed Oct 16 22:07:29 GMT 2024","7","chromium","createUnit.spec.ts","Create unit functionality","","","TC-294 Verify body title and tab titles",""
"failed","Wed Oct 16 22:07:48 GMT 2024","Wed Oct 16 22:07:48 GMT 2024","10","chromium","footer.spec.ts","Footer functionality","","","TC-214: Verify that all elements on the footer are displayed and all links are clickable",""
"failed","Wed Oct 16 22:07:48 GMT 2024","Wed Oct 16 22:07:48 GMT 2024","7","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-595 Verify image deleting",""
"failed","Wed Oct 16 22:07:42 GMT 2024","Wed Oct 16 22:07:42 GMT 2024","6","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-401 Verify uploading of invalid file type",""
"failed","Wed Oct 16 22:07:50 GMT 2024","Wed Oct 16 22:07:50 GMT 2024","10","chromium","main.spec.ts","Main page testing","","","TC-213: Checking 'Спецтехніка' section on the main page",""
"failed","Wed Oct 16 22:07:33 GMT 2024","Wed Oct 16 22:07:33 GMT 2024","6","chromium","createUnit.spec.ts","Create unit functionality","","","TC-298 Verify vehicle manufacturer section",""
"failed","Wed Oct 16 22:07:35 GMT 2024","Wed Oct 16 22:07:35 GMT 2024","6","chromium","createUnit.spec.ts","Create unit functionality","","","TC-317 Verify technical characteristics section",""
