"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 16 23:20:49 GMT 2024","Wed Oct 16 23:20:58 GMT 2024","9165","chromium","signIn.spec.ts","Auth page testing","","","TC-202 Authorization with valid phone and password",""
"passed","Wed Oct 16 23:16:16 GMT 2024","Wed Oct 16 23:16:21 GMT 2024","4934","chromium","createUnit.spec.ts","Create unit functionality","","","TC-299 Verify model name input field",""
"passed","Wed Oct 16 23:18:53 GMT 2024","Wed Oct 16 23:19:01 GMT 2024","7609","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-390 Verify 'Назад' button",""
"passed","Wed Oct 16 23:15:54 GMT 2024","Wed Oct 16 23:15:58 GMT 2024","4477","chromium","createUnit.spec.ts","Create unit functionality","","","TC-294 Verify body title and tab titles",""
"passed","Wed Oct 16 23:16:22 GMT 2024","Wed Oct 16 23:18:03 GMT 2024","101791","chromium","createUnit.spec.ts","Create unit functionality","","","TC-317 Verify technical characteristics section",""
"passed","Wed Oct 16 23:18:05 GMT 2024","Wed Oct 16 23:18:36 GMT 2024","30235","chromium","createUnit.spec.ts","Create unit functionality","","","TC-319 Verify vehicle location division",""
"passed","Wed Oct 16 23:20:33 GMT 2024","Wed Oct 16 23:20:37 GMT 2024","4507","chromium","signIn.spec.ts","Auth page testing","","","TC-576 Authorization with invalid email",""
"passed","Wed Oct 16 23:19:01 GMT 2024","Wed Oct 16 23:19:15 GMT 2024","13603","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-593 Verify image uploading",""
"broken","Wed Oct 16 23:20:49 GMT 2024","Wed Oct 16 23:21:22 GMT 2024","33117","chromium","main.spec.ts","Main page testing","","","TC-213: Checking 'Спецтехніка' section on the main page",""
"passed","Wed Oct 16 23:20:27 GMT 2024","Wed Oct 16 23:20:32 GMT 2024","4991","chromium","signIn.spec.ts","Auth page testing","","","TC-207 Authorization with invalid phone",""
"passed","Wed Oct 16 23:16:44 GMT 2024","Wed Oct 16 23:18:19 GMT 2024","95076","chromium","createUnit.spec.ts","Create unit functionality","","","TC-318 Verify description section",""
"passed","Wed Oct 16 23:15:54 GMT 2024","Wed Oct 16 23:16:02 GMT 2024","7779","chromium","consultationForm.spec.ts","Consulting form functionality","","","TC-226: Verify 'У Вас залишилися питання?' form",""
"passed","Wed Oct 16 23:18:34 GMT 2024","Wed Oct 16 23:18:47 GMT 2024","12906","chromium","createUnit.spec.ts","Create unit functionality","","","TC-329 Verify 'Далі' button",""
"passed","Wed Oct 16 23:19:04 GMT 2024","Wed Oct 16 23:19:18 GMT 2024","13728","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-594 Verify image moving",""
"passed","Wed Oct 16 23:19:27 GMT 2024","Wed Oct 16 23:20:21 GMT 2024","53700","chromium","main.spec.ts","Main page testing","","","TC-212: Checking 'Послуги' section on the main page",""
"passed","Wed Oct 16 23:20:44 GMT 2024","Wed Oct 16 23:20:49 GMT 2024","4350","chromium","signIn.spec.ts","Auth page testing","","","TC-201 Authorization with valid email and password",""
"passed","Wed Oct 16 23:18:20 GMT 2024","Wed Oct 16 23:18:24 GMT 2024","3215","chromium","createUnit.spec.ts","Create unit functionality","","","TC-326 Verify 'Скасувати'  button",""
"passed","Wed Oct 16 23:15:59 GMT 2024","Wed Oct 16 23:16:43 GMT 2024","43922","chromium","createUnit.spec.ts","Create unit functionality","","","TC-296 Verify category (Категорія) section",""
"passed","Wed Oct 16 23:19:21 GMT 2024","Wed Oct 16 23:19:27 GMT 2024","5910","chromium","footer.spec.ts","Footer functionality","","","TC-214: Verify that all elements on the footer are displayed and all links are clickable",""
"passed","Wed Oct 16 23:20:38 GMT 2024","Wed Oct 16 23:20:43 GMT 2024","5548","chromium","signIn.spec.ts","Auth page testing","","","TC-577 Authorization with invalid password",""
"passed","Wed Oct 16 23:18:56 GMT 2024","Wed Oct 16 23:19:03 GMT 2024","7665","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-393 Verify 'Далі' button",""
"passed","Wed Oct 16 23:18:45 GMT 2024","Wed Oct 16 23:18:53 GMT 2024","7716","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-401 Verify uploading of invalid file type",""
"passed","Wed Oct 16 23:18:36 GMT 2024","Wed Oct 16 23:18:45 GMT 2024","8518","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-384 Verify same images uploading",""
"passed","Wed Oct 16 23:19:17 GMT 2024","Wed Oct 16 23:19:32 GMT 2024","15354","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-595 Verify image deleting",""
"passed","Wed Oct 16 23:18:47 GMT 2024","Wed Oct 16 23:18:55 GMT 2024","8181","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-405 Verify uploading of invalid size file",""
"passed","Wed Oct 16 23:16:09 GMT 2024","Wed Oct 16 23:16:16 GMT 2024","6583","chromium","createUnit.spec.ts","Create unit functionality","","","TC-298 Verify vehicle manufacturer section",""
"passed","Wed Oct 16 23:20:23 GMT 2024","Wed Oct 16 23:20:26 GMT 2024","3665","chromium","signIn.spec.ts","Auth page testing","","","TC-200 Authorization with empty fields",""
"passed","Wed Oct 16 23:16:02 GMT 2024","Wed Oct 16 23:16:09 GMT 2024","6679","chromium","createUnit.spec.ts","Create unit functionality","","","TC-297 Verify unit name section",""
