"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 17 10:34:40 GMT 2024","Thu Oct 17 10:36:20 GMT 2024","100149","chromium","createUnit.spec.ts","Create unit functionality","","","TC-317 Verify technical characteristics section",""
"passed","Thu Oct 17 10:34:17 GMT 2024","Thu Oct 17 10:35:00 GMT 2024","42960","chromium","createUnit.spec.ts","Create unit functionality","","","TC-296 Verify category (Категорія) section",""
"broken","Thu Oct 17 10:39:21 GMT 2024","Thu Oct 17 10:39:54 GMT 2024","32862","chromium","main.spec.ts","Main page testing","","","TC-213: Checking 'Спецтехніка' section on the main page",""
"passed","Thu Oct 17 10:39:42 GMT 2024","Thu Oct 17 10:39:52 GMT 2024","9872","chromium","signIn.spec.ts","Auth page testing","","","TC-202 Authorization with valid phone and password",""
"passed","Thu Oct 17 10:34:11 GMT 2024","Thu Oct 17 10:34:19 GMT 2024","7611","chromium","consultationForm.spec.ts","Consulting form functionality","","","TC-226: Verify 'У Вас залишилися питання?' form",""
"passed","Thu Oct 17 10:36:22 GMT 2024","Thu Oct 17 10:36:52 GMT 2024","30174","chromium","createUnit.spec.ts","Create unit functionality","","","TC-319 Verify vehicle location division",""
"passed","Thu Oct 17 10:34:20 GMT 2024","Thu Oct 17 10:34:26 GMT 2024","6672","chromium","createUnit.spec.ts","Create unit functionality","","","TC-297 Verify unit name section",""
"passed","Thu Oct 17 10:37:34 GMT 2024","Thu Oct 17 10:37:49 GMT 2024","15118","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-594 Verify image moving",""
"passed","Thu Oct 17 10:37:01 GMT 2024","Thu Oct 17 10:37:10 GMT 2024","8597","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-401 Verify uploading of invalid file type",""
"passed","Thu Oct 17 10:36:38 GMT 2024","Thu Oct 17 10:36:42 GMT 2024","3846","chromium","createUnit.spec.ts","Create unit functionality","","","TC-326 Verify 'Скасувати'  button",""
"passed","Thu Oct 17 10:34:11 GMT 2024","Thu Oct 17 10:34:16 GMT 2024","4988","chromium","createUnit.spec.ts","Create unit functionality","","","TC-294 Verify body title and tab titles",""
"passed","Thu Oct 17 10:39:23 GMT 2024","Thu Oct 17 10:39:29 GMT 2024","5821","chromium","signIn.spec.ts","Auth page testing","","","TC-576 Authorization with invalid email",""
"passed","Thu Oct 17 10:39:12 GMT 2024","Thu Oct 17 10:39:16 GMT 2024","4498","chromium","signIn.spec.ts","Auth page testing","","","TC-200 Authorization with empty fields",""
"passed","Thu Oct 17 10:35:01 GMT 2024","Thu Oct 17 10:36:37 GMT 2024","95777","chromium","createUnit.spec.ts","Create unit functionality","","","TC-318 Verify description section",""
"passed","Thu Oct 17 10:39:17 GMT 2024","Thu Oct 17 10:39:22 GMT 2024","5437","chromium","signIn.spec.ts","Auth page testing","","","TC-207 Authorization with invalid phone",""
"passed","Thu Oct 17 10:37:49 GMT 2024","Thu Oct 17 10:38:04 GMT 2024","15822","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-595 Verify image deleting",""
"passed","Thu Oct 17 10:36:42 GMT 2024","Thu Oct 17 10:37:32 GMT 2024","50175","chromium","createUnit.spec.ts","Create unit functionality","","","TC-329 Verify 'Далі' button",""
"passed","Thu Oct 17 10:37:10 GMT 2024","Thu Oct 17 10:37:18 GMT 2024","7909","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-405 Verify uploading of invalid size file",""
"passed","Thu Oct 17 10:37:52 GMT 2024","Thu Oct 17 10:37:59 GMT 2024","6580","chromium","footer.spec.ts","Footer functionality","","","TC-214: Verify that all elements on the footer are displayed and all links are clickable",""
"passed","Thu Oct 17 10:37:26 GMT 2024","Thu Oct 17 10:37:34 GMT 2024","7642","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-393 Verify 'Далі' button",""
"passed","Thu Oct 17 10:34:34 GMT 2024","Thu Oct 17 10:34:39 GMT 2024","5313","chromium","createUnit.spec.ts","Create unit functionality","","","TC-299 Verify model name input field",""
"passed","Thu Oct 17 10:36:52 GMT 2024","Thu Oct 17 10:37:01 GMT 2024","8487","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-384 Verify same images uploading",""
"passed","Thu Oct 17 10:39:37 GMT 2024","Thu Oct 17 10:39:41 GMT 2024","4795","chromium","signIn.spec.ts","Auth page testing","","","TC-201 Authorization with valid email and password",""
"passed","Thu Oct 17 10:37:18 GMT 2024","Thu Oct 17 10:37:26 GMT 2024","7520","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-390 Verify 'Назад' button",""
"passed","Thu Oct 17 10:39:29 GMT 2024","Thu Oct 17 10:39:36 GMT 2024","6267","chromium","signIn.spec.ts","Auth page testing","","","TC-577 Authorization with invalid password",""
"passed","Thu Oct 17 10:34:27 GMT 2024","Thu Oct 17 10:34:34 GMT 2024","7216","chromium","createUnit.spec.ts","Create unit functionality","","","TC-298 Verify vehicle manufacturer section",""
"passed","Thu Oct 17 10:38:14 GMT 2024","Thu Oct 17 10:39:10 GMT 2024","55997","chromium","main.spec.ts","Main page testing","","","TC-212: Checking 'Послуги' section on the main page",""
"passed","Thu Oct 17 10:37:33 GMT 2024","Thu Oct 17 10:37:46 GMT 2024","13961","chromium","createUnitPhoto.spec.ts","test create unit photo section","","","TC-593 Verify image uploading",""
